# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
37696at4891	Duplicated	h2tg000004l_path	148660	148304	-	200.9	106	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37735at4891	Complete	h2tg000011l_path	819351	819857	+	161.4	128	https://www.orthodb.org/v10?query=37735at4891	Rrp15p-domain-containing protein
37786at4891	Complete	h2tg000016l_path	70061	69441	-	158.0	132	https://www.orthodb.org/v10?query=37786at4891	Mediator of RNA polymerase II transcription subunit 7
37840at4891	Complete	h2tg000013l_path	78384	78923	+	198.6	144	https://www.orthodb.org/v10?query=37840at4891	Shr3 amino acid permease chaperone
37889at4891	Complete	h2tg000003l_path	553630	552998	-	119.4	134	https://www.orthodb.org/v10?query=37889at4891	5-formyltetrahydrofolate cyclo-ligase
37906at4891	Complete	h2tg000012l_path	132096	133970	+	305.1	285	https://www.orthodb.org/v10?query=37906at4891	SWR1-complex protein 3
37925at4891	Complete	h2tg000013l_path	87493	87936	+	232.7	126	https://www.orthodb.org/v10?query=37925at4891	H/ACA ribonucleoprotein complex subunit 2
37939at4891	Complete	h2tg000006l_path	431572	430967	-	186.6	132	https://www.orthodb.org/v10?query=37939at4891	Integral membrane protein
37965at4891	Complete	h2tg000005l_path	180443	181978	+	233.3	300	https://www.orthodb.org/v10?query=37965at4891	Protein FYV10
37978at4891	Complete	h2tg000007l_path	330266	330631	+	134.2	90	https://www.orthodb.org/v10?query=37978at4891	Transcription initiation factor IIA subunit 2
38019at4891	Complete	h2tg000006l_path	528057	528761	+	242.4	219	https://www.orthodb.org/v10?query=38019at4891	Pre-mRNA-splicing factor ISY1
38028at4891	Complete	h2tg000010l_path	292578	292108	-	191.4	119	https://www.orthodb.org/v10?query=38028at4891	ribosomal protein L11
38051at4891	Complete	h2tg000015l_path	283290	282676	-	185.3	95	https://www.orthodb.org/v10?query=38051at4891	H/ACA ribonucleoprotein complex subunit
38055at4891	Complete	h2tg000016l_path	308086	307289	-	187.2	174	https://www.orthodb.org/v10?query=38055at4891	Mitochondrial distribution and morphology protein 12
38101at4891	Complete	h2tg000012l_path	82599	83012	+	103.7	98	https://www.orthodb.org/v10?query=38101at4891	Ribonuclease P/MRP protein subunit POP5
38133at4891	Complete	h2tg000008l_path	347441	347806	+	77.3	55	https://www.orthodb.org/v10?query=38133at4891	Long chronological lifespan protein 2
38146at4891	Complete	h2tg000001l_path	89969	90214	+	136.1	68	https://www.orthodb.org/v10?query=38146at4891	Zf-CSL-domain-containing protein
38164at4891	Complete	h2tg000015l_path	486637	486233	-	94.6	81	https://www.orthodb.org/v10?query=38164at4891	Chromosome transmission fidelity protein 8
38176at4891	Complete	h2tg000016l_path	801755	802285	+	158.0	141	https://www.orthodb.org/v10?query=38176at4891	Tma16 superfamily
38257at4891	Complete	h2tg000011l_path	326970	327992	+	186.9	219	https://www.orthodb.org/v10?query=38257at4891	mitochondrial ribosomal protein L51
38264at4891	Complete	h2tg000013l_path	222508	223656	+	271.8	241	https://www.orthodb.org/v10?query=38264at4891	Regulator of phospholipase D SRF1
38279at4891	Complete	h2tg000004l_path	271128	270778	-	103.9	70	https://www.orthodb.org/v10?query=38279at4891	Mediator of RNA polymerase II transcription subunit 31
38355at4891	Complete	h2tg000007l_path	605476	604526	-	194.5	160	https://www.orthodb.org/v10?query=38355at4891	Similar to Saccharomyces cerevisiae YKR088C TVP38 Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p
38364at4891	Complete	h2tg000002l_path	63495	64481	+	191.8	161	https://www.orthodb.org/v10?query=38364at4891	Ubiquitin-like domain superfamily
38368at4891	Complete	h2tg000006l_path	582944	584221	+	206.8	252	https://www.orthodb.org/v10?query=38368at4891	Winged helix-like DNA-binding domain superfamily
38422at4891	Complete	h2tg000010l_path	418201	417680	-	188.7	165	https://www.orthodb.org/v10?query=38422at4891	RNA-binding domain superfamily
38461at4891	Complete	h2tg000009l_path	411104	410604	-	188.0	126	https://www.orthodb.org/v10?query=38461at4891	Golgi apparatus membrane protein TVP18
38465at4891	Complete	h2tg000005l_path	342531	342823	+	96.3	72	https://www.orthodb.org/v10?query=38465at4891	Ubiquitin-related modifier 1
38523at4891	Complete	h2tg000004l_path	411892	412348	+	107.3	93	https://www.orthodb.org/v10?query=38523at4891	UDP-N-acetylglucosamine transferase subunit ALG13
38532at4891	Complete	h2tg000016l_path	656778	657527	+	137.1	143	https://www.orthodb.org/v10?query=38532at4891	Mediator of RNA polymerase II transcription subunit 4
38540at4891	Complete	h2tg000013l_path	1169110	1170036	+	168.5	169	https://www.orthodb.org/v10?query=38540at4891	Manganese/iron superoxide dismutase, C-terminal
38555at4891	Complete	h2tg000011l_path	530118	529765	-	124.7	80	https://www.orthodb.org/v10?query=38555at4891	Ribosomal protein S16
38560at4891	Complete	h2tg000004l_path	358980	359342	+	171.5	83	https://www.orthodb.org/v10?query=38560at4891	Mitochondrial pyruvate carrier
38648at4891	Complete	h2tg000013l_path	954238	954891	+	135.4	106	https://www.orthodb.org/v10?query=38648at4891	Longin-like domain superfamily
38671at4891	Complete	h2tg000008l_path	923915	924586	+	89.9	65	https://www.orthodb.org/v10?query=38671at4891	Domain of unknown function DUF4050
38697at4891	Complete	h2tg000004l_path	414430	416037	+	208.0	211	https://www.orthodb.org/v10?query=38697at4891	Arrestin, C-terminal
38710at4891	Complete	h2tg000004l_path	921713	922009	+	104.0	79	https://www.orthodb.org/v10?query=38710at4891	mitochondrial ribosome small subunit component
38727at4891	Complete	h2tg000015l_path	220098	220484	+	106.4	77	https://www.orthodb.org/v10?query=38727at4891	Protein FYV4, mitochondrial
38748at4891	Complete	h2tg000015l_path	486826	487566	+	101.6	154	https://www.orthodb.org/v10?query=38748at4891	Protein lunapark
38759at4891	Complete	h2tg000009l_path	285144	286124	+	259.2	174	https://www.orthodb.org/v10?query=38759at4891	Putative membrane protein
38778at4891	Complete	h2tg000012l_path	57542	57847	+	91.8	62	https://www.orthodb.org/v10?query=38778at4891	Bola-like protein
38787at4891	Complete	h2tg000015l_path	341733	342011	+	114.0	74	https://www.orthodb.org/v10?query=38787at4891	Cytochrome c oxidase-assembly factor COX23, mitochondrial
38792at4891	Complete	h2tg000013l_path	1266697	1266323	-	143.7	104	https://www.orthodb.org/v10?query=38792at4891	Histone-fold-containing protein
38798at4891	Complete	h2tg000013l_path	1078315	1077897	-	150.8	111	https://www.orthodb.org/v10?query=38798at4891	Mediator complex, subunit Med21
38811at4891	Complete	h2tg000009l_path	758393	758109	-	88.3	71	https://www.orthodb.org/v10?query=38811at4891	Cytochrome c oxidase, subunit VIb
38816at4891	Complete	h2tg000010l_path	348393	347647	-	71.8	95	https://www.orthodb.org/v10?query=38816at4891	RNA polymerase III activity
38821at4891	Complete	h2tg000013l_path	1496353	1495976	-	179.5	115	https://www.orthodb.org/v10?query=38821at4891	Cytochrome b-c1 complex subunit 7
38822at4891	Complete	h2tg000013l_path	780894	780349	-	143.9	116	https://www.orthodb.org/v10?query=38822at4891	SH3 domain
38891at4891	Complete	h2tg000011l_path	679112	678667	-	106.9	76	https://www.orthodb.org/v10?query=38891at4891	putative DNA polymerase
38915at4891	Complete	h2tg000011l_path	683025	683564	+	110.4	80	https://www.orthodb.org/v10?query=38915at4891	FeS cluster biogenesis
38969at4891	Complete	h2tg000009l_path	77298	77660	+	123.6	92	https://www.orthodb.org/v10?query=38969at4891	Transcription initiation factor TFIID subunit 13
38977at4891	Complete	h2tg000001l_path	484522	483986	-	126.5	102	https://www.orthodb.org/v10?query=38977at4891	54S ribosomal protein L36, mitochondrial
39065at4891	Complete	h2tg000004l_path	857829	858143	+	106.9	61	https://www.orthodb.org/v10?query=39065at4891	Mitochondrial import inner membrane translocase subunit TIM13
39072at4891	Complete	h2tg000016l_path	301894	301529	-	200.6	101	https://www.orthodb.org/v10?query=39072at4891	Histone H2A
39075at4891	Complete	h2tg000006l_path	226656	227012	+	133.7	87	https://www.orthodb.org/v10?query=39075at4891	Mitochondrial import inner membrane translocase subunit TIM16
39098at4891	Complete	h2tg000004l_path	216663	217634	+	174.0	150	https://www.orthodb.org/v10?query=39098at4891	Peroxisomal membrane protein 14
39132at4891	Complete	h2tg000010l_path	695059	694787	-	144.6	75	https://www.orthodb.org/v10?query=39132at4891	Ribosomal protein S19/S15
39138at4891	Complete	h2tg000009l_path	804045	804638	+	119.4	74	https://www.orthodb.org/v10?query=39138at4891	Protein TMA23
39178at4891	Complete	h2tg000011l_path	163562	162603	-	241.6	217	https://www.orthodb.org/v10?query=39178at4891	PLC-like phosphodiesterase
39238at4891	Complete	h2tg000005l_path	241695	241234	-	161.8	119	https://www.orthodb.org/v10?query=39238at4891	Mitochondrial fission 1 protein
39239at4891	Complete	h2tg000006l_path	643244	642723	-	132.8	121	https://www.orthodb.org/v10?query=39239at4891	Protein ILM1
39248at4891	Complete	h2tg000011l_path	365050	364730	-	129.0	66	https://www.orthodb.org/v10?query=39248at4891	Protein MGR2
39270at4891	Complete	h2tg000011l_path	814858	813980	-	106.2	121	https://www.orthodb.org/v10?query=39270at4891	Lysophosphatidic acid acyltransferase
39278at4891	Complete	h2tg000006l_path	150282	150944	+	182.4	125	https://www.orthodb.org/v10?query=39278at4891	RNA polymerase Rpb4/RPC9, core
39283at4891	Fragmented	h2tg000008l_path	570823	570176	-	94.9	106	https://www.orthodb.org/v10?query=39283at4891	Ribosome assembly protein 3
39295at4891	Complete	h2tg000009l_path	296409	295189	-	246.9	266	https://www.orthodb.org/v10?query=39295at4891	Dolichol kinase
39321at4891	Complete	h2tg000013l_path	1469280	1469579	+	139.4	73	https://www.orthodb.org/v10?query=39321at4891	Ubiquitin-like protein
39333at4891	Complete	h2tg000004l_path	845881	845513	-	155.0	109	https://www.orthodb.org/v10?query=39333at4891	Assembly factor CBP4
39372at4891	Complete	h2tg000006l_path	393270	394823	+	200.9	271	https://www.orthodb.org/v10?query=39372at4891	RNA polymerase I transcription initiation factor TAF1B/Rrn7
39392at4891	Complete	h2tg000006l_path	245902	246306	+	109.3	97	https://www.orthodb.org/v10?query=39392at4891	Ribosomal protein L21-like
39485at4891	Complete	h2tg000013l_path	1436088	1436441	+	114.0	93	https://www.orthodb.org/v10?query=39485at4891	Mitochondrial zinc maintenance protein 1, mitochondrial
39494at4891	Complete	h2tg000013l_path	245948	246349	+	177.5	116	https://www.orthodb.org/v10?query=39494at4891	Frataxin
39508at4891	Complete	h2tg000011l_path	595290	597045	+	383.7	421	https://www.orthodb.org/v10?query=39508at4891	Chromatin assembly factor 1 (CAF-1) subunit, putative
39520at4891	Duplicated	h2tg000016l_path	929176	928832	-	159.2	94	https://www.orthodb.org/v10?query=39520at4891	synaptobrevin
39520at4891	Duplicated	h2tg000012l_path	87394	87642	+	148.7	79	https://www.orthodb.org/v10?query=39520at4891	synaptobrevin
39538at4891	Complete	h2tg000008l_path	225471	225238	-	141.8	60	https://www.orthodb.org/v10?query=39538at4891	Cytochrome c oxidase subunit
39556at4891	Complete	h2tg000013l_path	330367	329760	-	147.5	132	https://www.orthodb.org/v10?query=39556at4891	B-cell receptor-associated 31-like protein
39582at4891	Complete	h2tg000006l_path	611647	612154	+	103.0	113	https://www.orthodb.org/v10?query=39582at4891	DnaJ domain
39593at4891	Complete	h2tg000010l_path	107676	108248	+	87.6	115	https://www.orthodb.org/v10?query=39593at4891	RNase P, subunit Pop3
39598at4891	Complete	h2tg000004l_path	786195	785599	-	123.0	92	https://www.orthodb.org/v10?query=39598at4891	putative N-terminal peptidyl-methionine acetyltransferase
39612at4891	Complete	h2tg000013l_path	486345	485674	-	125.4	140	https://www.orthodb.org/v10?query=39612at4891	p-loop containing nucleoside triphosphate hydrolase protein
39725at4891	Complete	h2tg000008l_path	939430	940083	+	106.6	128	https://www.orthodb.org/v10?query=39725at4891	Sensitivity To Red Light Reduced-like, SRR1
39726at4891	Complete	h2tg000002l_path	173399	172930	-	94.7	84	https://www.orthodb.org/v10?query=39726at4891	Single-stranded DNA-binding protein
39731at4891	Complete	h2tg000013l_path	1386034	1386426	+	139.5	102	https://www.orthodb.org/v10?query=39731at4891	Ribosomal protein L28/L40, mitochondrial
39763at4891	Complete	h2tg000004l_path	174897	175691	+	152.9	193	https://www.orthodb.org/v10?query=39763at4891	Pre-mRNA-splicing factor CWC26
39786at4891	Complete	h2tg000011l_path	600641	600985	+	115.7	76	https://www.orthodb.org/v10?query=39786at4891	ATP synthase subunit g, mitochondrial
39816at4891	Complete	h2tg000001l_path	316939	317829	+	130.1	158	https://www.orthodb.org/v10?query=39816at4891	membrane fusion mating protein FIG1
39848at4891	Complete	h2tg000011l_path	879069	879485	+	170.5	119	https://www.orthodb.org/v10?query=39848at4891	Mediator of RNA polymerase II transcription subunit 10
39854at4891	Complete	h2tg000010l_path	52271	51945	-	129.7	88	https://www.orthodb.org/v10?query=39854at4891	Zf-DNL-domain-containing protein
39885at4891	Complete	h2tg000004l_path	144895	145263	+	149.1	85	https://www.orthodb.org/v10?query=39885at4891	Cytochrome c oxidase subunit 6A, mitochondrial
39894at4891	Complete	h2tg000005l_path	180219	179782	-	93.5	72	https://www.orthodb.org/v10?query=39894at4891	ATP synthase assembly factor FMC1
39975at4891	Complete	h2tg000003l_path	148361	148666	+	91.1	76	https://www.orthodb.org/v10?query=39975at4891	Prefoldin
39983at4891	Complete	h2tg000016l_path	514802	514395	-	133.3	85	https://www.orthodb.org/v10?query=39983at4891	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2
39993at4891	Complete	h2tg000006l_path	188860	189384	+	69.8	76	https://www.orthodb.org/v10?query=39993at4891	Ribosome biogenesis protein ALB1
40021at4891	Complete	h2tg000006l_path	89381	88635	-	77.3	129	https://www.orthodb.org/v10?query=40021at4891	Autophagy-related protein 27
40035at4891	Complete	h2tg000001l_path	10551	9988	-	112.3	114	https://www.orthodb.org/v10?query=40035at4891	Caffeine-induced death protein 2
40036at4891	Complete	h2tg000006l_path	191732	192607	+	245.1	215	https://www.orthodb.org/v10?query=40036at4891	Inorganic phosphate transporter PHO86
40039at4891	Complete	h2tg000015l_path	64109	62976	-	99.8	139	https://www.orthodb.org/v10?query=40039at4891	Spo11/DNA topoisomerase VI subunit A
40078at4891	Complete	h2tg000006l_path	88104	88421	+	105.0	92	https://www.orthodb.org/v10?query=40078at4891	Prefoldin
40108at4891	Complete	h2tg000008l_path	609063	608188	-	263.0	225	https://www.orthodb.org/v10?query=40108at4891	Octanoyltransferase
40161at4891	Complete	h2tg000004l_path	559537	559277	-	116.8	65	https://www.orthodb.org/v10?query=40161at4891	Acyl-CoA-binding protein
40312at4891	Complete	h2tg000009l_path	216430	216897	+	156.9	110	https://www.orthodb.org/v10?query=40312at4891	Respiratory supercomplex factor 1, mitochondrial
40316at4891	Complete	h2tg000015l_path	115904	115644	-	146.0	79	https://www.orthodb.org/v10?query=40316at4891	Mitochondrial import inner membrane translocase subunit TIM10
40331at4891	Complete	h2tg000008l_path	540818	541126	+	115.0	85	https://www.orthodb.org/v10?query=40331at4891	Prefoldin
40342at4891	Complete	h2tg000009l_path	111937	112413	+	128.6	101	https://www.orthodb.org/v10?query=40342at4891	snare-like protein
40345at4891	Complete	h2tg000012l_path	79611	80465	+	155.6	140	https://www.orthodb.org/v10?query=40345at4891	Centromere protein Mis12
40378at4891	Complete	h2tg000013l_path	444628	446286	+	163.7	219	https://www.orthodb.org/v10?query=40378at4891	ScpA-like, C-terminal
40449at4891	Complete	h2tg000001l_path	110399	110163	-	85.6	68	https://www.orthodb.org/v10?query=40449at4891	COX assembly mitochondrial protein
40497at4891	Complete	h2tg000009l_path	272221	272643	+	144.7	91	https://www.orthodb.org/v10?query=40497at4891	mitochondrial intermembrane space cysteine motif-containing protein MIC17
40500at4891	Complete	h2tg000003l_path	213240	212656	-	104.7	96	https://www.orthodb.org/v10?query=40500at4891	LSM domain, eukaryotic/archaea-type
40564at4891	Complete	h2tg000016l_path	44968	45648	+	124.7	103	https://www.orthodb.org/v10?query=40564at4891	PH domain-like protein
40576at4891	Complete	h2tg000013l_path	1294603	1295304	+	139.6	149	https://www.orthodb.org/v10?query=40576at4891	pre-60S pre-ribosomal particle subunit
40685at4891	Complete	h2tg000003l_path	250795	251064	+	84.8	57	https://www.orthodb.org/v10?query=40685at4891	Complex 1 LYR protein
40701at4891	Complete	h2tg000010l_path	345937	345551	-	142.8	111	https://www.orthodb.org/v10?query=40701at4891	Prefoldin subunit 4
40770at4891	Complete	h2tg000010l_path	218603	217707	-	123.7	133	https://www.orthodb.org/v10?query=40770at4891	RNA polymerase II transcription factor SIII, subunit A
40855at4891	Complete	h2tg000009l_path	895599	894931	-	149.4	157	https://www.orthodb.org/v10?query=40855at4891	Protein phosphatase inhibitor 2 (IPP-2)
40930at4891	Complete	h2tg000001l_path	741483	741755	+	85.1	63	https://www.orthodb.org/v10?query=40930at4891	Ribosomal protein L37, mitochondrial
40939at4891	Complete	h2tg000016l_path	308295	308876	+	120.4	109	https://www.orthodb.org/v10?query=40939at4891	Similar to Saccharomyces cerevisiae YOL008W COQ10 Coenzyme Q (Ubiquinone) binding protein
40958at4891	Complete	h2tg000012l_path	57298	57053	-	136.8	75	https://www.orthodb.org/v10?query=40958at4891	bola-like protein
40964at4891	Complete	h2tg000015l_path	230959	231792	+	152.8	170	https://www.orthodb.org/v10?query=40964at4891	HotDog domain superfamily
40986at4891	Complete	h2tg000008l_path	432982	433596	+	104.3	114	https://www.orthodb.org/v10?query=40986at4891	Ribonuclease MRP protein subunit RMP1
